airport,dep_time_blk,recommended_buffer_min,mean_alpha,pct_alpha_below_02,event_count,data_source
GNV,1000-1059,9.7,5.007815264981132,0.452,228,cell
GNV,1100-1159,11.8,2.6053511705685617,0.538,13,cell
GNV,1300-1359,14.2,14.515337165766155,0.237,169,cell
GNV,1400-1459,16.1,8.613411049552274,0.183,104,cell
GNV,1500-1559,12.8,4.798448092984607,0.259,81,cell
GNV,1600-1659,18.6,10.150723947052665,0.22,363,cell
GNV,1700-1759,10.8,8.694922861256355,0.411,112,cell
GNV,1800-1859,11.4,3.7472766884531588,0.481,27,cell
GNV,1900-1959,7.9,6.572629060387617,0.585,123,cell
GNV,2000-2059,13.6,8.704058201917984,0.411,1,airport_fallback
GPT,0001-0559,16.5,8.227025861161962,0.461,219,cell
GPT,0600-0659,13.7,5.7818519979404455,0.541,534,cell
GPT,0700-0759,13.0,6.853658536585366,0.512,41,cell
GPT,0800-0859,19.1,10.416666666666666,0.25,24,cell
GPT,0900-0959,15.6,9.71184355770414,0.464,1,airport_fallback
GPT,1000-1059,18.5,13.06661170377584,0.282,174,cell
GPT,1100-1159,14.6,5.837021857923498,0.475,61,cell
GPT,1200-1259,19.4,23.407007376185454,0.192,52,cell
GPT,1300-1359,36.0,37.45519582510007,0.271,48,cell
GPT,1400-1459,15.6,9.71184355770414,0.464,4,airport_fallback
GPT,1600-1659,15.6,9.71184355770414,0.464,1,airport_fallback
GPT,1700-1759,12.8,8.051817336902205,0.304,56,cell
GPT,1800-1859,19.0,18.049157431789922,0.339,62,cell
GPT,1900-1959,6.0,3.1598879458281925,0.665,185,cell
GRB,0001-0559,11.2,7.019456525517132,0.572,297,cell
GRB,0600-0659,16.4,6.263077977134587,0.514,659,cell
GRB,0700-0759,11.4,5.812540894220284,0.595,131,cell
GRB,0800-0859,17.0,5.013669019009473,0.57,107,cell
GRB,0900-0959,10.0,4.059931970490976,0.428,138,cell
GRB,1000-1059,19.2,7.1723381555264005,0.457,289,cell
GRB,1100-1159,17.0,8.287046125039119,0.195,82,cell
GRB,1200-1259,12.5,4.9629945222154594,0.434,159,cell
GRB,1300-1359,14.0,4.3536595053882285,0.562,96,cell
GRB,1400-1459,12.6,6.646168027556415,0.3,60,cell
GRB,1500-1559,12.7,5.088977000462343,0.391,128,cell
GRB,1600-1659,10.5,8.198419795035752,0.518,224,cell
GRB,1700-1759,16.4,7.687703998287572,0.508,311,cell
GRB,1800-1859,5.2,1.5887079330801537,0.654,127,cell
GRB,1900-1959,12.8,9.736660319113243,0.419,31,cell
GRB,2000-2059,11.7,5.855045871559634,0.6,20,cell
GRI,0001-0559,11.8,5.371727971327036,0.545,55,cell
GRI,0600-0659,13.4,11.939845840809332,0.589,207,cell
GRI,0900-0959,17.9,10.535037195863787,0.381,1,airport_fallback
GRI,1000-1059,26.9,14.6,0.1,10,cell
GRI,1100-1159,17.6,10.106666666666666,0.183,60,cell
GRI,1200-1259,23.9,12.14549019607843,0.24,25,cell
GRI,1300-1359,15.3,8.689814814814815,0.25,12,cell
GRI,1400-1459,17.9,10.535037195863787,0.381,9,airport_fallback
GRI,1500-1559,21.2,11.277924232174493,0.306,284,cell
GRI,1600-1659,14.8,6.431027340513671,0.147,34,cell
GRI,1700-1759,14.5,4.523445551623518,0.429,28,cell
GRI,1900-1959,17.9,10.535037195863787,0.381,6,airport_fallback
GRI,2000-2059,16.8,7.3262820512820515,0.308,26,cell
GRI,2100-2159,17.9,10.535037195863787,0.381,3,airport_fallback
GRI,2200-2259,17.9,10.535037195863787,0.381,2,airport_fallback
GRI,2300-2359,17.9,10.535037195863787,0.381,1,airport_fallback
GRK,0001-0559,10.2,4.66949539961351,0.606,254,cell
GRK,0600-0659,12.8,6.885765200587595,0.55,149,cell
GRK,0700-0759,11.7,5.105263157894737,0.632,19,cell
GRK,0800-0859,9.1,2.409090909090909,0.682,22,cell
GRK,1000-1059,12.8,6.025048983809002,0.375,280,cell
GRK,1100-1159,13.4,6.116942719116632,0.25,28,cell
GRK,1200-1259,10.3,5.266922994802679,0.445,238,cell
GRK,1400-1459,8.0,1.19825918762089,0.636,11,cell
GRK,1500-1559,5.7,2.160983102918587,0.429,14,cell
GRK,1600-1659,7.5,4.215140207182372,0.444,117,cell
GRK,1700-1759,4.0,1.0618832420200346,0.731,130,cell
GRK,1800-1859,9.4,2.597222222222222,0.458,24,cell
GRK,1900-1959,3.3,0.8140615029308661,0.746,59,cell
GRK,2000-2059,10.0,4.626558665412181,0.518,9,airport_fallback
GRR,0001-0559,19.6,8.477859906575084,0.566,362,cell
GRR,0600-0659,17.2,7.306786471320428,0.543,1865,cell
GRR,0700-0759,16.9,8.266714570175035,0.562,1268,cell
GRR,0800-0859,9.8,4.579889429173139,0.67,702,cell
GRR,0900-0959,13.8,5.936130126154637,0.479,326,cell
GRR,1000-1059,16.0,8.027462499203628,0.478,360,cell
GRR,1100-1159,17.9,8.921942486839496,0.313,718,cell
GRR,1200-1259,18.3,9.757541898809123,0.334,1454,cell
GRR,1300-1359,18.8,11.026282558564157,0.28,837,cell
GRR,1400-1459,15.8,7.887994803660554,0.311,701,cell
GRR,1500-1559,13.8,7.543502052550804,0.405,1221,cell
GRR,1600-1659,11.6,4.992223533618993,0.486,869,cell
GRR,1700-1759,15.0,7.901353251503404,0.461,1072,cell
GRR,1800-1859,12.8,5.050710398501968,0.507,686,cell
GRR,1900-1959,10.6,4.761198870928607,0.537,854,cell
GRR,2000-2059,13.3,6.509551830199617,0.537,298,cell
GRR,2100-2159,7.8,3.2684048068465166,0.702,121,cell
GRR,2200-2259,9.5,2.847863247863248,0.622,45,cell
GSO,0001-0559,13.2,6.516297014290611,0.562,593,cell
GSO,0600-0659,21.0,8.868887327704357,0.479,1168,cell
GSO,0700-0759,16.0,8.949097871120175,0.542,872,cell
GSO,0800-0859,9.6,3.636534636077314,0.638,500,cell
GSO,0900-0959,19.8,8.795226063114887,0.351,77,cell
GSO,1000-1059,16.8,10.740973259602333,0.332,591,cell
GSO,1100-1159,20.3,10.638417024797205,0.268,593,cell
GSO,1200-1259,15.4,6.651896069515685,0.302,563,cell
GSO,1300-1359,20.6,18.978955155675017,0.284,141,cell
GSO,1400-1459,14.9,6.66309356436332,0.304,424,cell
GSO,1500-1559,17.2,7.1259088981059655,0.266,64,cell
GSO,1600-1659,8.6,7.3856936126852615,0.576,255,cell
GSO,1700-1759,17.4,7.369892146535012,0.42,826,cell
GSO,1800-1859,14.6,7.050493287349317,0.477,599,cell
GSO,1900-1959,11.8,6.645396459547441,0.515,270,cell
GSO,2000-2059,9.1,4.728265936504098,0.585,248,cell
GSO,2100-2159,11.2,3.7631733282335693,0.571,21,cell
GSP,0001-0559,12.6,5.164160985514247,0.58,643,cell
GSP,0600-0659,17.2,6.67789084601066,0.526,1306,cell
GSP,0700-0759,12.6,5.342504896703477,0.606,1286,cell
GSP,0800-0859,9.2,3.691448354748046,0.652,471,cell
GSP,0900-0959,17.4,9.061419828787482,0.439,230,cell
GSP,1000-1059,18.2,8.529536699166323,0.276,843,cell
GSP,1100-1159,16.2,8.027197252722951,0.356,977,cell
GSP,1200-1259,18.2,10.66351671116456,0.305,557,cell
GSP,1300-1359,17.0,9.743559339397814,0.244,234,cell
GSP,1400-1459,14.6,6.1143440104978195,0.361,396,cell
GSP,1500-1559,15.2,8.236872768043684,0.402,333,cell
GSP,1600-1659,15.6,7.517429867230772,0.438,852,cell
GSP,1700-1759,15.8,8.240975604512457,0.408,770,cell
GSP,1800-1859,12.6,7.283561506399421,0.463,797,cell
GSP,1900-1959,12.2,5.659730934138519,0.532,539,cell
GSP,2000-2059,8.8,2.9229068669052234,0.548,365,cell
GSP,2100-2159,8.0,4.573901950384021,0.692,52,cell
GSP,2200-2259,1.8,0.7462944939602899,0.795,44,cell
GST,1700-1759,14.6,5.588888047265566,0.5,82,cell
GTF,0001-0559,14.9,6.389069303338172,0.413,424,cell
GTF,0600-0659,14.8,5.680966476006066,0.558,339,cell
GTF,0700-0759,10.2,4.652582159624413,0.577,71,cell
GTF,1000-1059,15.8,6.476190476190476,0.333,21,cell
GTF,1100-1159,17.3,8.137066934612102,0.322,202,cell
GTF,1200-1259,16.8,7.818181818181818,0.242,66,cell
GTF,1300-1359,18.8,7.3604909222581325,0.296,71,cell
GTF,1400-1459,18.4,16.008556415640406,0.463,337,cell
GTF,1500-1559,5.2,1.9963235294117647,0.594,32,cell
GTF,1600-1659,8.6,3.877119751958706,0.571,91,cell
GTF,1700-1759,12.1,9.015892281724721,0.429,49,cell
GTF,1800-1859,12.8,4.49513663361191,0.457,289,cell
GTF,1900-1959,19.3,7.6758771929824565,0.316,19,cell
GTF,2000-2059,19.8,8.124637555629798,0.355,31,cell
GTF,2100-2159,15.2,7.6552848037578896,0.447,9,airport_fallback
GTF,2200-2259,6.0,1.3333333333333333,0.733,15,cell
GTR,1400-1459,9.2,4.44664431891162,0.459,5,airport_fallback
GTR,1500-1559,9.2,4.536588536770208,0.448,165,cell
GTR,1700-1759,9.2,4.44664431891162,0.459,1,airport_fallback
GTR,2000-2059,9.2,4.44664431891162,0.459,1,airport_fallback
GUC,0700-0759,17.9,6.956761044174939,0.442,269,cell
GUC,1000-1059,17.6,9.87797553852994,0.449,4,airport_fallback
GUC,1200-1259,17.6,9.87797553852994,0.449,8,airport_fallback
GUC,1300-1359,11.6,5.310725414515414,0.543,302,cell
GUC,1400-1459,17.6,9.87797553852994,0.449,1,airport_fallback
GUC,1500-1559,25.1,17.86414361578938,0.354,240,cell
GUC,1800-1859,17.6,9.87797553852994,0.449,2,airport_fallback
GUF,1200-1259,25.9,12.019927536231883,0.208,24,cell
GUF,1300-1359,23.1,9.227272727272727,0.389,18,cell
GUF,1400-1459,25.0,10.08001761297492,0.298,4,airport_fallback
GUF,1500-1559,36.4,24.428571428571427,0.071,14,cell
GUF,1700-1759,23.2,8.707207933877582,0.159,44,cell
GUF,1900-1959,26.2,8.9625,0.4,30,cell
GUF,2000-2059,13.8,3.856812939079375,0.529,34,cell
GUM,0700-0759,0.0,0.0,1.0,1,airport_fallback
HDN,0700-0759,10.5,3.674923789323626,0.63,284,cell
HDN,1100-1159,28.7,15.297747423693755,0.105,38,cell
HDN,1200-1259,24.5,10.76643291555504,0.223,224,cell
HDN,1300-1359,11.8,5.284826098256975,0.576,340,cell
HDN,1400-1459,17.9,4.436288732039068,0.525,40,cell
HDN,1500-1559,50.9,24.68918379937475,0.303,254,cell
HDN,1600-1659,20.3,8.90275577490601,0.393,84,cell
HDN,1700-1759,13.8,4.23953488372093,0.654,52,cell
HDN,1800-1859,5.5,3.3,0.6,10,cell
HGR,0800-0859,13.0,4.873696938150392,0.436,1,airport_fallback
HGR,0900-0959,19.2,11.874551971326165,0.258,31,cell
HGR,1000-1059,17.5,7.491941391941392,0.308,13,cell
HGR,1100-1159,13.0,4.873696938150392,0.436,4,airport_fallback
HGR,1200-1259,13.0,4.873696938150392,0.436,5,airport_fallback
HGR,1400-1459,15.5,5.869099776926938,0.421,19,cell
HGR,1500-1559,12.8,2.6711001938242838,0.238,21,cell
HGR,1600-1659,9.3,4.879749008030461,0.5,62,cell
HGR,1800-1859,13.0,4.873696938150392,0.436,2,airport_fallback
HGR,1900-1959,15.6,4.681818181818182,0.364,11,cell
HGR,2000-2059,6.0,1.1456178347780601,0.644,45,cell
HGR,2100-2159,12.6,4.541143402236314,0.395,43,cell
HHH,1000-1059,17.8,6.7307236430932225,0.322,87,cell
HHH,1100-1159,25.0,9.60295522289742,0.402,346,cell
HHH,1200-1259,17.5,8.042826031290465,0.412,449,cell
HHH,1300-1359,20.4,15.423301762004591,0.39,100,cell
HHH,1400-1459,11.3,5.801615863734025,0.418,213,cell
HHH,1500-1559,15.0,10.804148687094088,0.358,162,cell
HHH,1600-1659,31.8,20.171147778141393,0.321,162,cell
HHH,1700-1759,8.6,3.8487990124579747,0.546,183,cell
HHH,1800-1859,11.0,4.949300748583977,0.497,151,cell
HHH,1900-1959,17.2,9.0345750899682,0.413,3,airport_fallback
HIB,1000-1059,20.8,10.933341475329751,0.313,230,cell
HIB,1100-1159,17.2,11.735849056603774,0.34,53,cell
HIB,1400-1459,9.7,4.571428571428571,0.286,14,cell
HIB,1500-1559,4.4,2.4470238095238095,0.729,48,cell
HIB,1600-1659,19.0,9.27252154121161,0.381,1,airport_fallback
HIB,1800-1859,18.2,8.47081914030819,0.394,137,cell
HLN,0001-0559,22.0,12.568,0.11,300,cell
HLN,0600-0659,15.5,7.660549487256136,0.549,275,cell
HLN,1300-1359,19.0,8.190629119865,0.332,301,cell
HLN,1400-1459,26.2,15.974182291152895,0.404,287,cell
HLN,1600-1659,1.6,1.4486486486486487,0.811,37,cell
HLN,1700-1759,60.9,27.367957556500127,0.313,150,cell
HLN,1900-1959,3.3,0.9565217391304348,0.783,23,cell
HNL,0001-0559,9.7,4.141105586446155,0.536,668,cell
HNL,0600-0659,10.6,4.739678500048175,0.527,1764,cell
HNL,0700-0759,9.2,5.99074001747701,0.541,1880,cell
HNL,0800-0859,12.0,6.29891091635154,0.375,2930,cell
HNL,0900-0959,13.2,6.230420654747694,0.303,2039,cell
HNL,1000-1059,11.8,5.334856988811848,0.365,1443,cell
HNL,1100-1159,11.4,5.679052059016133,0.403,1444,cell
HNL,1200-1259,13.0,5.674473779142932,0.456,1720,cell
HNL,1300-1359,18.0,10.314740009352978,0.31,2313,cell
HNL,1400-1459,10.8,6.05774060301004,0.486,1661,cell
HNL,1500-1559,14.6,7.787987832483876,0.43,1782,cell
HNL,1600-1659,10.0,4.401381863772654,0.505,1681,cell
HNL,1700-1759,13.8,6.604870974368286,0.41,2583,cell
HNL,1800-1859,8.8,4.324240144832765,0.57,1218,cell
HNL,1900-1959,13.4,6.718600394511625,0.457,1867,cell
HNL,2000-2059,16.2,8.781210120147605,0.368,1953,cell
HNL,2100-2159,20.2,10.424453546717212,0.375,1429,cell
HNL,2200-2259,35.1,15.882880289014956,0.306,458,cell
HNL,2300-2359,31.2,17.07609499568359,0.411,207,cell
HOB,0700-0759,14.6,7.809659090909091,0.57,256,cell
HOB,0800-0859,12.9,4.552616003787879,0.619,160,cell
HOU,0001-0559,14.4,5.926583271947486,0.581,1421,cell
HOU,0600-0659,13.8,5.933026923601449,0.54,1733,cell
HOU,0700-0759,19.4,9.278839646113449,0.365,1737,cell
HOU,0800-0859,20.8,10.278915339125223,0.303,3408,cell
HOU,0900-0959,22.4,11.644971532879289,0.24,1232,cell
HOU,1000-1059,21.2,11.848889698551973,0.238,2453,cell
HOU,1100-1159,22.7,12.663342208941991,0.208,1999,cell
HOU,1200-1259,23.1,14.277203069562136,0.163,1684,cell
HOU,1300-1359,23.0,13.01685353622139,0.161,2059,cell
HOU,1400-1459,23.2,12.386131029497841,0.211,1630,cell
HOU,1500-1559,23.2,12.102626946804435,0.245,1769,cell
HOU,1600-1659,22.2,11.21626637897685,0.31,1583,cell
HOU,1700-1759,22.4,10.744192931999402,0.245,1476,cell
HOU,1800-1859,22.0,10.421459822768021,0.356,2561,cell
HOU,1900-1959,24.0,10.708472496560187,0.381,1642,cell
HOU,2000-2059,24.0,10.320773839302419,0.4,2583,cell
HOU,2100-2159,27.0,11.287853767532322,0.389,1496,cell
HOU,2200-2259,25.0,9.978209938202516,0.41,1206,cell
HPN,0600-0659,18.2,7.388830389494655,0.527,1073,cell
HPN,0700-0759,17.2,6.243561013683691,0.555,1059,cell
HPN,0800-0859,17.6,6.817232817990462,0.542,587,cell
HPN,0900-0959,22.0,10.356754127502436,0.239,339,cell
HPN,1000-1059,19.7,9.10686813749538,0.394,568,cell
HPN,1100-1159,11.6,6.44882177916063,0.471,293,cell
HPN,1200-1259,16.8,7.780320662753372,0.327,782,cell
HPN,1300-1359,12.8,7.1783010843162645,0.463,562,cell
HPN,1400-1459,22.5,14.58668607855224,0.287,279,cell
HPN,1500-1559,12.1,6.6070214221326244,0.527,603,cell
HPN,1600-1659,16.6,10.734007186787546,0.413,567,cell
HPN,1700-1759,11.0,6.820746869606498,0.516,405,cell
HPN,1800-1859,9.6,6.8149452739946375,0.647,464,cell
HPN,1900-1959,15.8,6.8298165870701055,0.538,275,cell
HPN,2000-2059,10.4,5.294409792213914,0.64,278,cell
HPN,2100-2159,21.3,8.944973015937927,0.419,105,cell
HRL,0001-0559,11.2,4.22595907080284,0.56,359,cell
HRL,0600-0659,14.4,5.815491452991453,0.47,234,cell
HRL,0700-0759,13.1,4.723404255319149,0.58,188,cell
HRL,0800-0859,11.8,4.854700854700855,0.462,39,cell
HRL,0900-0959,17.6,9.686836137963958,0.1,70,cell
HRL,1000-1059,15.4,6.2387149444725205,0.303,442,cell
HRL,1100-1159,19.1,12.119877998147615,0.049,142,cell
HRL,1200-1259,15.4,8.1188103363742,0.301,309,cell
HRL,1300-1359,19.1,10.68815603379345,0.363,113,cell
HRL,1400-1459,18.2,9.083179003375129,0.246,362,cell
HRL,1500-1559,20.4,10.016527149476964,0.257,101,cell
HRL,1600-1659,12.4,6.166147266386503,0.444,250,cell
HRL,1700-1759,14.9,6.9654540656497215,0.413,254,cell
HRL,1800-1859,15.6,7.229290524582545,0.303,231,cell
HRL,1900-1959,11.6,4.258999993831595,0.613,181,cell
HRL,2000-2059,13.2,6.383814556868073,0.429,91,cell
HSV,0001-0559,18.6,11.321283231803518,0.45,513,cell
HSV,0600-0659,19.2,10.983803275729349,0.521,730,cell
HSV,0700-0759,14.3,6.686683244037029,0.545,644,cell
HSV,0800-0859,11.9,5.24642806130875,0.627,292,cell
HSV,0900-0959,23.0,14.585764243064066,0.176,204,cell
HSV,1000-1059,29.6,20.69121607444379,0.129,279,cell
HSV,1100-1159,20.8,16.986009095865978,0.215,107,cell
HSV,1200-1259,20.5,11.788946013655302,0.413,5,airport_fallback
HSV,1300-1359,23.2,16.62200566921712,0.283,318,cell
HSV,1400-1459,21.8,14.85924726621377,0.342,199,cell
HSV,1500-1559,28.4,18.012360482821418,0.383,358,cell
HSV,1600-1659,118.4,11.655591551479711,0.273,11,cell
HSV,1700-1759,16.8,7.857606833941827,0.358,310,cell
HSV,1800-1859,38.6,13.54135429803209,0.324,105,cell
HSV,1900-1959,13.8,5.6440097380503165,0.417,168,cell
HTS,0800-0859,17.3,11.673621538376922,0.261,23,cell
HTS,0900-0959,14.6,4.674430717546978,0.516,31,cell
HTS,1000-1059,13.8,4.960648148148149,0.444,36,cell
HTS,1100-1159,14.7,5.3339569755499765,0.432,3,airport_fallback
HTS,1200-1259,23.6,19.044999999999998,0.0,10,cell
HTS,1300-1359,19.2,5.517243107769424,0.32,25,cell
HTS,1400-1459,20.0,6.812126179034877,0.326,43,cell
HTS,1500-1559,18.3,8.118587536979756,0.295,44,cell
HTS,1600-1659,16.6,5.076353342384173,0.294,34,cell
HTS,1700-1759,10.7,5.139600548552755,0.6,20,cell
HTS,1800-1859,11.4,2.5333984258680244,0.5,16,cell
HTS,1900-1959,8.8,3.46484375,0.562,16,cell
HTS,2000-2059,8.6,1.1708041958041957,0.545,11,cell
HTS,2100-2159,11.0,3.1882395205195713,0.519,108,cell
HTS,2200-2259,6.4,1.5501644736842106,0.667,24,cell
HYA,1000-1059,15.7,6.215425531914893,0.553,47,cell
HYA,1200-1259,7.4,2.764483044275339,0.451,82,cell
HYA,1300-1359,18.1,15.819038155802861,0.311,74,cell
HYA,1400-1459,10.1,7.376371848226094,0.382,68,cell
HYA,1500-1559,13.0,6.132395382395382,0.545,11,cell
HYA,1600-1659,17.8,11.960249807448642,0.381,2,airport_fallback
HYA,1700-1759,50.8,25.576251501810646,0.253,75,cell
HYA,1900-1959,17.8,11.960249807448642,0.381,1,airport_fallback
HYS,0600-0659,20.4,7.951669847328245,0.393,262,cell
HYS,1900-1959,14.0,9.744154951634956,0.534,206,cell
IAD,0001-0559,12.9,5.264995786081165,0.677,158,cell
IAD,0600-0659,15.6,7.203700750551297,0.536,2396,cell
IAD,0700-0759,16.4,7.396454662515858,0.535,1199,cell
IAD,0800-0859,19.8,9.990100215695856,0.395,6108,cell
IAD,0900-0959,17.2,9.881340132238952,0.396,1361,cell
IAD,1000-1059,18.4,10.789649349761559,0.452,511,cell
IAD,1100-1159,19.0,11.034170407476973,0.325,375,cell
IAD,1200-1259,21.6,12.220014750731673,0.301,5389,cell
IAD,1300-1359,19.6,10.857630626113128,0.341,1784,cell
IAD,1400-1459,21.0,11.461995374018874,0.332,609,cell
IAD,1500-1559,27.4,17.754422079442723,0.252,2298,cell
IAD,1600-1659,28.2,15.527678386355042,0.284,837,cell
IAD,1700-1759,24.8,13.125434821863342,0.397,8762,cell
IAD,1800-1859,23.0,11.454700495941248,0.419,1442,cell
IAD,1900-1959,22.3,10.437034372183696,0.399,1070,cell
IAD,2000-2059,18.6,8.372777193558301,0.417,496,cell
IAD,2100-2159,20.4,8.724885806140282,0.403,124,cell
IAD,2200-2259,24.4,11.10651101470232,0.366,3810,cell
IAG,0900-0959,11.9,3.272727272727273,0.455,22,cell
IAG,1000-1059,16.6,9.752592592592594,0.178,45,cell
IAG,1100-1159,15.1,9.814086386250565,0.313,67,cell
IAG,1200-1259,14.4,8.030375552282768,0.31,42,cell
